tid,jid,cpuReq,memReq,priority,couldCreateServer
687,6275743777,0.0625,0.0318,1,true
688,6275743777,0.0625,0.0318,1,true
689,6275743777,0.0625,0.0318,1,true
690,6275743777,0.0625,0.0318,1,true
691,6275743777,0.0625,0.0318,1,true
692,6275743777,0.0625,0.0318,1,true
693,6275743777,0.0625,0.0318,1,true
694,6275743777,0.0625,0.0318,1,true
695,6275743777,0.0625,0.0318,1,true
696,6275743777,0.0625,0.0318,1,true
697,6275743777,0.0625,0.0318,1,true
698,6275743777,0.0625,0.0318,1,true
699,6275743777,0.0625,0.0318,1,true
700,6275743777,0.0625,0.0318,1,true
701,6275743777,0.0625,0.0318,1,true
702,6275743777,0.0625,0.0318,1,true
703,6275743777,0.0625,0.0318,1,true
704,6275743777,0.0625,0.0318,1,true
705,6275743777,0.0625,0.0318,1,true
706,6275743777,0.0625,0.0318,1,true
707,6275743777,0.0625,0.0318,1,true
708,6275743777,0.0625,0.0318,1,true
709,6275743777,0.0625,0.0318,1,true
710,6275743777,0.0625,0.0318,1,true
711,6275743777,0.0625,0.0318,1,true
712,6275743777,0.0625,0.0318,1,true
713,6275743777,0.0625,0.0318,1,true
714,6275743777,0.0625,0.0318,1,true
715,6275743777,0.0625,0.0318,1,true
716,6275743777,0.0625,0.0318,1,true
717,6275743777,0.0625,0.0318,1,true
718,6275743777,0.0625,0.0318,1,true
719,6275743777,0.0625,0.0318,1,true
720,6275743777,0.0625,0.0318,1,true
721,6275743777,0.0625,0.0318,1,true
722,6275743777,0.0625,0.0318,1,true
723,6275743777,0.0625,0.0318,1,true
724,6275743777,0.0625,0.0318,1,true
725,6275743777,0.0625,0.0318,1,true
726,6275743777,0.0625,0.0318,1,true
727,6275743777,0.0625,0.0318,1,true
728,6275743777,0.0625,0.0318,1,true
729,6275743777,0.0625,0.0318,1,true
730,6275743777,0.0625,0.0318,1,true
731,6275743777,0.0625,0.0318,1,true
732,6275743777,0.0625,0.0318,1,true
733,6275743777,0.0625,0.0318,1,true
734,6275743777,0.0625,0.0318,1,true
735,6275743777,0.0625,0.0318,1,true
736,6275743777,0.0625,0.0318,1,true
737,6275743777,0.0625,0.0318,1,true
738,6275743777,0.0625,0.0318,1,true
739,6275743777,0.0625,0.0318,1,true
740,6275743777,0.0625,0.0318,1,true
741,6275743777,0.0625,0.0318,1,true
742,6275743777,0.0625,0.0318,1,true
743,6275743777,0.0625,0.0318,1,true
744,6275743777,0.0625,0.0318,1,true
745,6275743777,0.0625,0.0318,1,true
746,6275743777,0.0625,0.0318,1,true
747,6275743777,0.0625,0.0318,1,true
748,6275743777,0.0625,0.0318,1,true
749,6275743777,0.0625,0.0318,1,true
750,6275743777,0.0625,0.0318,1,true
751,6275743777,0.0625,0.0318,1,true
752,6275743777,0.0625,0.0318,1,true
753,6275743777,0.0625,0.0318,1,true
754,6275743777,0.0625,0.0318,1,true
755,6275743777,0.0625,0.0318,1,true
756,6275743777,0.0625,0.0318,1,true
757,6275743777,0.0625,0.0318,1,true
758,6275743777,0.0625,0.0318,1,true
759,6275743777,0.0625,0.0318,1,true
760,6275743777,0.0625,0.0318,1,true
761,6275743777,0.0625,0.0318,1,true
762,6275743777,0.0625,0.0318,1,true
763,6275743777,0.0625,0.0318,1,true
764,6275743777,0.0625,0.0318,1,true
765,6275743777,0.0625,0.0318,1,true
766,6275743777,0.0625,0.0318,1,true
767,6275743777,0.0625,0.0318,1,true
768,6275743777,0.0625,0.0318,1,true
769,6275743777,0.0625,0.0318,1,true
770,6275743777,0.0625,0.0318,1,true
771,6275743777,0.0625,0.0318,1,true
772,6275743777,0.0625,0.0318,1,true
773,6275743777,0.0625,0.0318,1,true
774,6275743777,0.0625,0.0318,1,true
775,6275743777,0.0625,0.0318,1,true
776,6275743777,0.0625,0.0318,1,true
777,6275743777,0.0625,0.0318,1,true
778,6275743777,0.0625,0.0318,1,true
779,6275743777,0.0625,0.0318,1,true
780,6275743777,0.0625,0.0318,1,true
781,6275743777,0.0625,0.0318,1,true
782,6275743777,0.0625,0.0318,1,true
783,6275743777,0.0625,0.0318,1,true
784,6275743777,0.0625,0.0318,1,true
785,6275743777,0.0625,0.0318,1,true
786,6275743777,0.0625,0.0318,1,true
787,6275743777,0.0625,0.0318,1,true
788,6275743777,0.0625,0.0318,1,true
789,6275743777,0.0625,0.0318,1,true
790,6275743777,0.0625,0.0318,1,true
791,6275743777,0.0625,0.0318,1,true
792,6275743777,0.0625,0.0318,1,true
793,6275743777,0.0625,0.0318,1,true
794,6275743777,0.0625,0.0318,1,true
795,6275743777,0.0625,0.0318,1,true
796,6275743777,0.0625,0.0318,1,true
797,6275743777,0.0625,0.0318,1,true
798,6275743777,0.0625,0.0318,1,true
799,6275743777,0.0625,0.0318,1,true
800,6275743777,0.0625,0.0318,1,true
801,6275743777,0.0625,0.0318,1,true
802,6275743777,0.0625,0.0318,1,true
803,6275743777,0.0625,0.0318,1,true
804,6275743777,0.0625,0.0318,1,true
805,6275743777,0.0625,0.0318,1,true
806,6275743777,0.0625,0.0318,1,true
807,6275743777,0.0625,0.0318,1,true
808,6275743777,0.0625,0.0318,1,true
809,6275743777,0.0625,0.0318,1,true
810,6275743777,0.0625,0.0318,1,true
811,6275743777,0.0625,0.0318,1,true
812,6275743777,0.0625,0.0318,1,true
813,6275743777,0.0625,0.0318,1,true
814,6275743777,0.0625,0.0318,1,true
815,6275743777,0.0625,0.0318,1,true
816,6275743777,0.0625,0.0318,1,true
817,6275743777,0.0625,0.0318,1,true
818,6275743777,0.0625,0.0318,1,true
819,6275743777,0.0625,0.0318,1,true
820,6275743777,0.0625,0.0318,1,true
821,6275743777,0.0625,0.0318,1,true
822,6275743777,0.0625,0.0318,1,true
823,6275743777,0.0625,0.0318,1,true
824,6275743777,0.0625,0.0318,1,true
825,6275743777,0.0625,0.0318,1,true
826,6275743777,0.0625,0.0318,1,true
827,6275743777,0.0625,0.0318,1,true
828,6275743777,0.0625,0.0318,1,true
829,6275743777,0.0625,0.0318,1,true
830,6275743777,0.0625,0.0318,1,true
831,6275743777,0.0625,0.0318,1,true
832,6275743777,0.0625,0.0318,1,true
833,6275743777,0.0625,0.0318,1,true
834,6275743777,0.0625,0.0318,1,true
835,6275743777,0.0625,0.0318,1,true
836,6275743777,0.0625,0.0318,1,true
837,6275743777,0.0625,0.0318,1,true
838,6275743777,0.0625,0.0318,1,true
839,6275743777,0.0625,0.0318,1,true
840,6275743777,0.0625,0.0318,1,true
841,6275743777,0.0625,0.0318,1,true
842,6275743777,0.0625,0.0318,1,true
843,6275743777,0.0625,0.0318,1,true
844,6275743777,0.0625,0.0318,1,true
845,6275743777,0.0625,0.0318,1,true
846,6275743777,0.0625,0.0318,1,true
847,6275743777,0.0625,0.0318,1,true
848,6275743777,0.0625,0.0318,1,true
849,6275743777,0.0625,0.0318,1,true
850,6275743777,0.0625,0.0318,1,true
851,6275743777,0.0625,0.0318,1,true
852,6275743777,0.0625,0.0318,1,true
853,6275743777,0.0625,0.0318,1,true
854,6275743777,0.0625,0.0318,1,true
855,6275743777,0.0625,0.0318,1,true
856,6275743777,0.0625,0.0318,1,true
857,6275743777,0.0625,0.0318,1,true
858,6275743777,0.0625,0.0318,1,true
859,6275743777,0.0625,0.0318,1,true
860,6275743777,0.0625,0.0318,1,true
861,6275743777,0.0625,0.0318,1,true
862,6275743777,0.0625,0.0318,1,true
863,6275743777,0.0625,0.0318,1,true
864,6275743777,0.0625,0.0318,1,true
865,6275743777,0.0625,0.0318,1,true
866,6275743777,0.0625,0.0318,1,true
867,6275743777,0.0625,0.0318,1,true
868,6275743777,0.0625,0.0318,1,true
869,6275743777,0.0625,0.0318,1,true
870,6275743777,0.0625,0.0318,1,true
871,6275743777,0.0625,0.0318,1,true
872,6275743777,0.0625,0.0318,1,true
873,6275743777,0.0625,0.0318,1,true
874,6275743777,0.0625,0.0318,1,true
875,6275743777,0.0625,0.0318,1,true
876,6275743777,0.0625,0.0318,1,true
877,6275743777,0.0625,0.0318,1,true
878,6275743777,0.0625,0.0318,1,true
879,6275743777,0.0625,0.0318,1,true
880,6275743777,0.0625,0.0318,1,true
881,6275743777,0.0625,0.0318,1,true
882,6275743777,0.0625,0.0318,1,true
883,6275743777,0.0625,0.0318,1,true
884,6275743777,0.0625,0.0318,1,true
885,6275743777,0.0625,0.0318,1,true
886,6275743777,0.0625,0.0318,1,true
887,6275743777,0.0625,0.0318,1,true
888,6275743777,0.0625,0.0318,1,true
889,6275743777,0.0625,0.0318,1,true
890,6275743777,0.0625,0.0318,1,true
891,6275743777,0.0625,0.0318,1,true
892,6275743777,0.0625,0.0318,1,true
893,6275743777,0.0625,0.0318,1,true
894,6275743777,0.0625,0.0318,1,true
895,6275743777,0.0625,0.0318,1,true
896,6275743777,0.0625,0.0318,1,true
897,6275743777,0.0625,0.0318,1,true
898,6275743777,0.0625,0.0318,1,true
899,6275743777,0.0625,0.0318,1,true
900,6275743777,0.0625,0.0318,1,true
901,6275743777,0.0625,0.0318,1,true
902,6275743777,0.0625,0.0318,1,true
903,6275743777,0.0625,0.0318,1,true
904,6275743777,0.0625,0.0318,1,true
905,6275743777,0.0625,0.0318,1,true
906,6275743777,0.0625,0.0318,1,true
907,6275743777,0.0625,0.0318,1,true
908,6275743777,0.0625,0.0318,1,true
909,6275743777,0.0625,0.0318,1,true
910,6275743777,0.0625,0.0318,1,true
911,6275743777,0.0625,0.0318,1,true
912,6275743777,0.0625,0.0318,1,true
913,6275743777,0.0625,0.0318,1,true
914,6275743777,0.0625,0.0318,1,true
915,6275743777,0.0625,0.0318,1,true
916,6275743777,0.0625,0.0318,1,true
917,6275743777,0.0625,0.0318,1,true
918,6275743777,0.0625,0.0318,1,true
919,6275743777,0.0625,0.0318,1,true
920,6275743777,0.0625,0.0318,1,true
921,6275743777,0.0625,0.0318,1,true
922,6275743777,0.0625,0.0318,1,true
923,6275743777,0.0625,0.0318,1,true
924,6275743777,0.0625,0.0318,1,true
925,6275743777,0.0625,0.0318,1,true
926,6275743777,0.0625,0.0318,1,true
927,6275743777,0.0625,0.0318,1,true
928,6275743777,0.0625,0.0318,1,true
929,6275743777,0.0625,0.0318,1,true
