hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.031264,0.2493,0.0016508
6,0.5,0.046822,0.2493,0.001501
7,0.5,0.01691,0.2493,2.48E-4
10,0.5,0.037512,0.2493,0.001044
13,0.5,0.031264,0.2493,0.0016508
14,0.5,0.009357,0.2493,6.99E-4
19,0.5,0.16559,0.2493,0.001045
21,0.5,0.11877,0.2493,2.7E-4
23,0.5,0.1875,0.2493,0.001994
25,0.5,0.07506,0.2493,6.4E-5
26,0.5,0.15555,0.2493,0.0012
27,0.5,0.025066,0.2493,0.003081
28,0.5,0.0013126,0.2493,0.001481
36,0.5,0.003244,0.2493,0.029621
37,0.5,0.08436,0.2493,0.00229
38,0.5,4.6E-6,0.2493,2.598E-4
39,0.5,6.423E-4,0.2493,0.003306
41,0.5,0.15555,0.2493,0.0012
43,0.5,0.21875,0.2493,0.002391
45,0.5,0.003152,0.2493,0.001626
46,0.5,0.066292,0.2493,0.001123
49,0.5,0.11877,0.2493,2.7E-4
52,0.5,0.00621,0.2493,0.150611
54,0.5,0.025002,0.2493,0.0018328
56,0.5,0.083112,0.2493,0.0028638
60,0.5,0.08069,0.2493,7.6E-4
61,0.5,0.065621,0.2493,0.002906
62,0.5,5.4E-5,0.2493,0.0014178
63,0.5,0.07941,0.2493,0.003071
67,0.5,0.17819,0.2493,0.001573
68,0.5,0.093792,0.2493,0.0016968
72,0.5,0.08002,0.2493,0.001483
73,0.5,0.0147553,0.2493,6.8E-4
74,0.5,0.0161073,0.2493,8.712E-4
75,0.5,0.0024053,0.2493,0.0028
121306,0.5,0.0098583,0.2493,6.778E-4
243096,0.5,0.12622,0.2493,2.5E-4
381113,0.5,5.136E-4,0.4995,0.004039
381126,0.5,0.0,0.4995,0.039243
381128,0.5,0.002441,0.4995,0.001893
381129,0.5,1.0E-5,0.4995,0.191331
381133,0.5,0.0017,0.4995,0.38817
381139,0.5,1.52E-4,0.4995,0.038124
381227,0.5,0.00626,0.4995,0.15744
381233,0.5,6.073E-4,0.4995,0.001493
381234,0.5,6.63E-5,0.4995,0.032749
381235,0.5,5.993E-4,0.4995,0.002087
381236,0.5,0.006174,0.4995,0.0610538
381352,0.5,0.00162,0.4995,0.12289
381361,0.5,0.15555,0.2493,0.0012
381364,0.5,0.008392,0.4995,0.162385
381365,0.5,6.4E-4,0.4995,0.238563
381368,0.5,0.004951,0.4995,0.001638
381369,0.5,0.0,0.4995,0.325081
381370,0.5,0.10488,0.4995,0.003461
381371,0.5,6.73E-5,0.4995,0.03425
381374,0.5,5.5E-4,0.4995,0.35005
381378,0.5,0.052522,0.4995,3.3E-5
381381,0.5,0.0,0.4995,0.30919
381384,0.5,0.001874,0.4995,0.200022
381386,0.5,0.001873,0.4995,0.063487
381389,0.5,0.0048693,0.4995,0.0012338
410692,0.5,0.00193,0.4995,0.255441
410695,0.5,0.00378,0.4995,0.21494
418535,0.5,4.82E-4,0.4995,0.00697
418536,0.5,4.1E-5,0.4995,0.033313
418547,0.5,4.2E-5,0.4995,0.193416
418548,0.5,0.12985,0.4995,0.00297
418549,0.5,0.0,0.4995,0.317423
418551,0.5,3.583E-4,0.4995,0.013527
418552,0.5,0.0019283,0.4995,0.00238
418559,0.5,0.011944,0.4995,0.002611
418560,0.5,0.003091,0.4995,0.001015
418561,0.5,0.00628,0.4995,0.336962
418562,0.5,0.001936,0.4995,0.192669
418564,0.5,7.076E-4,0.4995,0.069685
418565,0.5,0.010533,0.4995,4.21E-4
418566,0.5,1.0E-4,0.4995,0.184481
418570,0.5,0.1611,0.4995,0.0026
418572,0.5,0.00251,0.4995,0.002451
418574,0.5,5.373E-4,0.4995,0.0047658
418581,0.5,0.0,0.4995,0.3489
418583,0.5,0.00935,0.4995,0.27626
418584,0.5,0.004964,0.4995,0.089925
418585,0.5,0.0024679,0.4995,0.002231
418586,0.5,0.1229953,0.4995,7.85E-4
418588,0.5,2.61E-4,0.4995,0.135384
418589,0.5,0.00435,0.4995,0.34358
418689,0.5,0.00639,0.4995,0.225247
418690,0.5,0.0025413,0.4995,0.1509248
418691,0.5,0.00621,0.4995,0.255891
418695,0.5,0.0,0.4995,0.36813
418697,0.5,0.001313,0.4995,0.134114
418708,0.5,0.008741,0.4995,0.232142
421565,0.5,8.6E-5,0.4995,0.002391
421569,0.5,0.00313,0.4995,0.237726
421571,0.5,0.00567,0.4995,0.355398
421574,0.5,0.00435,0.4995,0.34358
421578,0.5,0.001282,0.4995,0.002159
421587,0.5,0.00305,0.4995,2.6E-4
421592,0.5,0.001863,0.4995,0.188897
421593,0.5,1.0E-5,0.4995,0.30432
422053,0.5,2.61E-4,0.4995,0.087823
422055,0.5,5.426E-4,0.4995,0.004827
422069,0.5,0.002542,0.4995,0.163711
422080,0.5,0.02941,0.4995,0.002698
422082,0.5,0.002554,0.4995,0.143034
422084,0.5,0.00879,0.4995,0.2397
422087,0.5,0.10488,0.4995,0.003461
422090,0.5,0.0021353,0.4995,0.085558
422091,0.5,1.0E-5,0.4995,0.318064
450799,0.5,0.007952,0.4995,0.334873
485231,0.5,0.1611,0.4995,0.00297
485241,0.5,0.00759,0.4995,0.25242
486699,0.5,0.00256,0.4995,0.213533
486702,0.5,0.10488,0.4995,0.001559
486703,0.5,2.0E-6,0.4995,0.023726
486704,0.5,0.0023822,0.4995,0.003808
486707,0.5,0.0023392,0.4995,0.001384
486711,0.5,0.0031263,0.4995,0.125477
486805,0.5,0.001922,0.4995,0.075593
486816,0.5,6.1E-5,0.4995,0.095562
486820,0.5,0.02932,0.4995,1.22E-4
486821,0.5,1.823E-4,0.4995,0.034447
486826,0.5,0.001772,0.4995,6.1E-4
486827,0.5,0.01168,0.4995,0.290271
486956,0.5,0.001293,0.4995,0.187559
486957,0.5,0.0049806,0.4995,0.002954
486958,0.5,0.003102,0.4995,0.197277
486959,0.5,6.213E-4,0.4995,0.023787
486961,0.5,0.0,0.4995,0.23277
487295,0.5,0.00497,0.4995,0.17777
487385,0.5,0.1729853,0.4995,0.001241
487386,0.5,0.00436,0.4995,0.316744
487390,0.5,6.41E-4,0.4995,0.1908
487391,0.5,0.037572,0.4995,1.748E-4
487397,0.5,0.0043453,0.4995,0.207845
487399,0.5,0.0026,0.4995,0.18407
487402,0.5,0.00628,0.4995,0.290768
487403,0.5,0.001282,0.4995,8.62E-4
487404,0.5,0.009368,0.4995,0.270908
487407,0.5,0.00485,0.4995,0.108977
487411,0.5,0.002562,0.4995,0.152303
487414,0.5,0.00891,0.4995,0.287778
487535,0.5,0.0022806,0.4995,0.103956
487538,0.5,2.99E-5,0.4995,0.0116908
487541,0.5,5.2E-5,0.4995,0.002624
487545,0.5,0.005064,0.4995,0.174623
487547,0.5,0.00435,0.4995,0.30867
487548,0.5,0.09626,0.4995,0.003
495767,0.5,4.393E-4,0.4995,0.011935
514995,0.5,1.0E-5,0.4995,0.315254
514996,0.5,0.0012753,0.4995,0.082268
567335,0.5,0.00435,0.4995,0.24798
567336,0.5,0.0088033,0.4995,0.271445
567341,0.5,0.0032,0.4995,0.213823
567345,0.5,0.003172,0.4995,0.185397
567348,0.5,0.003236,0.4995,0.326967
567376,0.5,0.002441,0.4995,0.15987
567377,0.5,5.206E-4,0.4995,0.008834
567382,0.5,0.11877,0.4995,0.004374
567383,0.5,0.0017865,0.4995,3.69E-4
567596,0.5,0.0036783,0.4995,6.03E-4
567597,0.5,1.0E-5,0.4995,0.309821
567599,0.5,0.001782,0.4995,6.328E-4
567601,0.5,0.0019353,0.4995,0.001377
567604,0.5,4.932E-4,0.4995,0.004121
567608,0.5,5.23E-4,0.4995,0.009554
567610,0.5,0.0050413,0.4995,0.232968
567611,0.5,0.07363,0.4995,0.001893
567616,0.5,0.003071,0.4995,0.15407
567617,0.5,0.01134,0.4995,0.322124
567618,0.5,0.00497,0.4995,0.240263
567624,0.5,0.003777,0.4995,0.0014248
567626,0.5,6.01E-4,0.4995,0.162764
567748,0.5,0.0026322,0.4995,0.002709
567752,0.5,0.0043903,0.4995,0.075508
567756,0.5,0.02615,0.4995,3.01E-4
567757,0.5,0.00684,0.4995,0.2339
567763,0.5,1.0E-5,0.4995,0.239243
567764,0.5,0.0,0.4995,0.268
567769,0.5,4.4E-4,0.4995,0.02652
567777,0.5,5.253E-4,0.4995,0.001316
567780,0.5,0.00628,0.4995,0.288954
567782,0.5,5.546E-4,0.4995,0.011137
