tid,jid,cpuReq,memReq,priority,couldCreateServer
0,3520037933,0.0625,0.1143,1,true
1847,6432095443,0.0625,0.0318,1,true
1848,6432095443,0.0625,0.0318,1,true
1849,6432095443,0.0625,0.0318,1,true
1850,6432095443,0.0625,0.0318,1,true
1851,6432095443,0.0625,0.0318,1,true
1852,6432095443,0.0625,0.0318,1,true
1853,6432095443,0.0625,0.0318,1,true
1854,6432095443,0.0625,0.0318,1,true
1855,6432095443,0.0625,0.0318,1,true
1856,6432095443,0.0625,0.0318,1,true
1857,6432095443,0.0625,0.0318,1,true
1858,6432095443,0.0625,0.0318,1,true
1859,6432095443,0.0625,0.0318,1,true
1860,6432095443,0.0625,0.0318,1,true
1861,6432095443,0.0625,0.0318,1,true
1862,6432095443,0.0625,0.0318,1,true
1863,6432095443,0.0625,0.0318,1,true
1864,6432095443,0.0625,0.0318,1,true
1865,6432095443,0.0625,0.0318,1,true
1866,6432095443,0.0625,0.0318,1,true
1867,6432095443,0.0625,0.0318,1,true
1868,6432095443,0.0625,0.0318,1,true
1869,6432095443,0.0625,0.0318,1,true
1870,6432095443,0.0625,0.0318,1,true
1871,6432095443,0.0625,0.0318,1,true
1872,6432095443,0.0625,0.0318,1,true
1873,6432095443,0.0625,0.0318,1,true
1874,6432095443,0.0625,0.0318,1,true
1875,6432095443,0.0625,0.0318,1,true
1876,6432095443,0.0625,0.0318,1,true
1877,6432095443,0.0625,0.0318,1,true
1878,6432095443,0.0625,0.0318,1,true
1879,6432095443,0.0625,0.0318,1,true
1880,6432095443,0.0625,0.0318,1,true
1881,6432095443,0.0625,0.0318,1,true
1882,6432095443,0.0625,0.0318,1,true
1883,6432095443,0.0625,0.0318,1,true
1884,6432095443,0.0625,0.0318,1,true
1885,6432095443,0.0625,0.0318,1,true
1886,6432095443,0.0625,0.0318,1,true
1887,6432095443,0.0625,0.0318,1,true
1888,6432095443,0.0625,0.0318,1,true
1889,6432095443,0.0625,0.0318,1,true
1890,6432095443,0.0625,0.0318,1,true
1891,6432095443,0.0625,0.0318,1,true
1892,6432095443,0.0625,0.0318,1,true
1893,6432095443,0.0625,0.0318,1,true
1894,6432095443,0.0625,0.0318,1,true
1895,6432095443,0.0625,0.0318,1,true
1896,6432095443,0.0625,0.0318,1,true
1897,6432095443,0.0625,0.0318,1,true
1898,6432095443,0.0625,0.0318,1,true
1899,6432095443,0.0625,0.0318,1,true
1900,6432095443,0.0625,0.0318,1,true
1901,6432095443,0.0625,0.0318,1,true
1902,6432095443,0.0625,0.0318,1,true
1903,6432095443,0.0625,0.0318,1,true
1904,6432095443,0.0625,0.0318,1,true
1905,6432095443,0.0625,0.0318,1,true
1906,6432095443,0.0625,0.0318,1,true
1907,6432095443,0.0625,0.0318,1,true
1908,6432095443,0.0625,0.0318,1,true
1909,6432095443,0.0625,0.0318,1,true
1910,6432095443,0.0625,0.0318,1,true
1911,6432095443,0.0625,0.0318,1,true
1912,6432095443,0.0625,0.0318,1,true
1913,6432095443,0.0625,0.0318,1,true
1914,6432095443,0.0625,0.0318,1,true
1915,6432095443,0.0625,0.0318,1,true
1916,6432095443,0.0625,0.0318,1,true
1917,6432095443,0.0625,0.0318,1,true
1918,6432095443,0.0625,0.0318,1,true
1919,6432095443,0.0625,0.0318,1,true
1920,6432095443,0.0625,0.0318,1,true
1921,6432095443,0.0625,0.0318,1,true
1922,6432095443,0.0625,0.0318,1,true
1923,6432095443,0.0625,0.0318,1,true
1924,6432095443,0.0625,0.0318,1,true
1925,6432095443,0.0625,0.0318,1,true
1926,6432095443,0.0625,0.0318,1,true
1927,6432095443,0.0625,0.0318,1,true
1928,6432095443,0.0625,0.0318,1,true
1929,6432095443,0.0625,0.0318,1,true
1930,6432095443,0.0625,0.0318,1,true
1931,6432095443,0.0625,0.0318,1,true
1932,6432095443,0.0625,0.0318,1,true
1933,6432095443,0.0625,0.0318,1,true
1934,6432095443,0.0625,0.0318,1,true
1935,6432095443,0.0625,0.0318,1,true
1936,6432095443,0.0625,0.0318,1,true
1937,6432095443,0.0625,0.0318,1,true
1938,6432095443,0.0625,0.0318,1,true
1939,6432095443,0.0625,0.0318,1,true
1940,6432095443,0.0625,0.0318,1,true
1941,6432095443,0.0625,0.0318,1,true
1942,6432095443,0.0625,0.0318,1,true
1943,6432095443,0.0625,0.0318,1,true
1944,6432095443,0.0625,0.0318,1,true
1945,6432095443,0.0625,0.0318,1,true
1946,6432095443,0.0625,0.0318,1,true
1947,6432095443,0.0625,0.0318,1,true
1948,6432095443,0.0625,0.0318,1,true
1949,6432095443,0.0625,0.0318,1,true
1950,6432095443,0.0625,0.0318,1,true
1951,6432095443,0.0625,0.0318,1,true
1952,6432095443,0.0625,0.0318,1,true
1953,6432095443,0.0625,0.0318,1,true
1954,6432095443,0.0625,0.0318,1,true
1955,6432095443,0.0625,0.0318,1,true
1956,6432095443,0.0625,0.0318,1,true
1957,6432095443,0.0625,0.0318,1,true
1958,6432095443,0.0625,0.0318,1,true
1959,6432095443,0.0625,0.0318,1,true
1960,6432095443,0.0625,0.0318,1,true
1961,6432095443,0.0625,0.0318,1,true
1962,6432095443,0.0625,0.0318,1,true
1963,6432095443,0.0625,0.0318,1,true
1964,6432095443,0.0625,0.0318,1,true
1965,6432095443,0.0625,0.0318,1,true
1966,6432095443,0.0625,0.0318,1,true
1967,6432095443,0.0625,0.0318,1,true
1968,6432095443,0.0625,0.0318,1,true
1969,6432095443,0.0625,0.0318,1,true
1970,6432095443,0.0625,0.0318,1,true
1971,6432095443,0.0625,0.0318,1,true
1972,6432095443,0.0625,0.0318,1,true
1973,6432095443,0.0625,0.0318,1,true
1974,6432095443,0.0625,0.0318,1,true
1975,6432095443,0.0625,0.0318,1,true
1976,6432095443,0.0625,0.0318,1,true
1977,6432095443,0.0625,0.0318,1,true
1978,6432095443,0.0625,0.0318,1,true
1979,6432095443,0.0625,0.0318,1,true
1980,6432095443,0.0625,0.0318,1,true
1981,6432095443,0.0625,0.0318,1,true
1982,6432095443,0.0625,0.0318,1,true
1983,6432095443,0.0625,0.0318,1,true
1984,6432095443,0.0625,0.0318,1,true
1985,6432095443,0.0625,0.0318,1,true
1986,6432095443,0.0625,0.0318,1,true
1987,6432095443,0.0625,0.0318,1,true
1988,6432095443,0.0625,0.0318,1,true
1989,6432095443,0.0625,0.0318,1,true
1990,6432095443,0.0625,0.0318,1,true
1991,6432095443,0.0625,0.0318,1,true
1992,6432095443,0.0625,0.0318,1,true
1993,6432095443,0.0625,0.0318,1,true
1994,6432095443,0.0625,0.0318,1,true
1995,6432095443,0.0625,0.0318,1,true
1996,6432095443,0.0625,0.0318,1,true
1997,6432095443,0.0625,0.0318,1,true
1998,6432095443,0.0625,0.0318,1,true
1999,6432095443,0.0625,0.0318,1,true
0,6433385961,0.0625,0.0318,1,true
0,6433541552,0.0625,0.0318,1,true
1,6433541552,0.0625,0.0318,1,true
2,6433541552,0.0625,0.0318,1,true
3,6433541552,0.0625,0.0318,1,true
4,6433541552,0.0625,0.0318,1,true
5,6433541552,0.0625,0.0318,1,true
6,6433541552,0.0625,0.0318,1,true
7,6433541552,0.0625,0.0318,1,true
8,6433541552,0.0625,0.0318,1,true
9,6433541552,0.0625,0.0318,1,true
10,6433541552,0.0625,0.0318,1,true
11,6433541552,0.0625,0.0318,1,true
12,6433541552,0.0625,0.0318,1,true
13,6433541552,0.0625,0.0318,1,true
14,6433541552,0.0625,0.0318,1,true
15,6433541552,0.0625,0.0318,1,true
16,6433541552,0.0625,0.0318,1,true
17,6433541552,0.0625,0.0318,1,true
18,6433541552,0.0625,0.0318,1,true
19,6433541552,0.0625,0.0318,1,true
20,6433541552,0.0625,0.0318,1,true
21,6433541552,0.0625,0.0318,1,true
22,6433541552,0.0625,0.0318,1,true
23,6433541552,0.0625,0.0318,1,true
24,6433541552,0.0625,0.0318,1,true
25,6433541552,0.0625,0.0318,1,true
26,6433541552,0.0625,0.0318,1,true
27,6433541552,0.0625,0.0318,1,true
28,6433541552,0.0625,0.0318,1,true
29,6433541552,0.0625,0.0318,1,true
30,6433541552,0.0625,0.0318,1,true
31,6433541552,0.0625,0.0318,1,true
32,6433541552,0.0625,0.0318,1,true
33,6433541552,0.0625,0.0318,1,true
34,6433541552,0.0625,0.0318,1,true
35,6433541552,0.0625,0.0318,1,true
36,6433541552,0.0625,0.0318,1,true
37,6433541552,0.0625,0.0318,1,true
38,6433541552,0.0625,0.0318,1,true
39,6433541552,0.0625,0.0318,1,true
40,6433541552,0.0625,0.0318,1,true
41,6433541552,0.0625,0.0318,1,true
42,6433541552,0.0625,0.0318,1,true
43,6433541552,0.0625,0.0318,1,true
44,6433541552,0.0625,0.0318,1,true
45,6433541552,0.0625,0.0318,1,true
46,6433541552,0.0625,0.0318,1,true
47,6433541552,0.0625,0.0318,1,true
48,6433541552,0.0625,0.0318,1,true
49,6433541552,0.0625,0.0318,1,true
50,6433541552,0.0625,0.0318,1,true
51,6433541552,0.0625,0.0318,1,true
52,6433541552,0.0625,0.0318,1,true
53,6433541552,0.0625,0.0318,1,true
54,6433541552,0.0625,0.0318,1,true
55,6433541552,0.0625,0.0318,1,true
56,6433541552,0.0625,0.0318,1,true
57,6433541552,0.0625,0.0318,1,true
58,6433541552,0.0625,0.0318,1,true
59,6433541552,0.0625,0.0318,1,true
60,6433541552,0.0625,0.0318,1,true
61,6433541552,0.0625,0.0318,1,true
62,6433541552,0.0625,0.0318,1,true
63,6433541552,0.0625,0.0318,1,true
64,6433541552,0.0625,0.0318,1,true
65,6433541552,0.0625,0.0318,1,true
66,6433541552,0.0625,0.0318,1,true
67,6433541552,0.0625,0.0318,1,true
68,6433541552,0.0625,0.0318,1,true
69,6433541552,0.0625,0.0318,1,true
70,6433541552,0.0625,0.0318,1,true
71,6433541552,0.0625,0.0318,1,true
72,6433541552,0.0625,0.0318,1,true
73,6433541552,0.0625,0.0318,1,true
74,6433541552,0.0625,0.0318,1,true
75,6433541552,0.0625,0.0318,1,true
76,6433541552,0.0625,0.0318,1,true
77,6433541552,0.0625,0.0318,1,true
78,6433541552,0.0625,0.0318,1,true
79,6433541552,0.0625,0.0318,1,true
80,6433541552,0.0625,0.0318,1,true
81,6433541552,0.0625,0.0318,1,true
82,6433541552,0.0625,0.0318,1,true
83,6433541552,0.0625,0.0318,1,true
84,6433541552,0.0625,0.0318,1,true
85,6433541552,0.0625,0.0318,1,true
86,6433541552,0.0625,0.0318,1,true
87,6433541552,0.0625,0.0318,1,true
88,6433541552,0.0625,0.0318,1,true
89,6433541552,0.0625,0.0318,1,true
90,6433541552,0.0625,0.0318,1,true
91,6433541552,0.0625,0.0318,1,true
92,6433541552,0.0625,0.0318,1,true
93,6433541552,0.0625,0.0318,1,true
94,6433541552,0.0625,0.0318,1,true
95,6433541552,0.0625,0.0318,1,true
96,6433541552,0.0625,0.0318,1,true
97,6433541552,0.0625,0.0318,1,true
98,6433541552,0.0625,0.0318,1,true
99,6433541552,0.0625,0.0318,1,true
100,6433541552,0.0625,0.0318,1,true
101,6433541552,0.0625,0.0318,1,true
102,6433541552,0.0625,0.0318,1,true
103,6433541552,0.0625,0.0318,1,true
104,6433541552,0.0625,0.0318,1,true
105,6433541552,0.0625,0.0318,1,true
106,6433541552,0.0625,0.0318,1,true
107,6433541552,0.0625,0.0318,1,true
108,6433541552,0.0625,0.0318,1,true
109,6433541552,0.0625,0.0318,1,true
110,6433541552,0.0625,0.0318,1,true
111,6433541552,0.0625,0.0318,1,true
112,6433541552,0.0625,0.0318,1,true
113,6433541552,0.0625,0.0318,1,true
114,6433541552,0.0625,0.0318,1,true
115,6433541552,0.0625,0.0318,1,true
116,6433541552,0.0625,0.0318,1,true
117,6433541552,0.0625,0.0318,1,true
118,6433541552,0.0625,0.0318,1,true
119,6433541552,0.0625,0.0318,1,true
120,6433541552,0.0625,0.0318,1,true
121,6433541552,0.0625,0.0318,1,true
122,6433541552,0.0625,0.0318,1,true
123,6433541552,0.0625,0.0318,1,true
124,6433541552,0.0625,0.0318,1,true
125,6433541552,0.0625,0.0318,1,true
126,6433541552,0.0625,0.0318,1,true
127,6433541552,0.0625,0.0318,1,true
128,6433541552,0.0625,0.0318,1,true
129,6433541552,0.0625,0.0318,1,true
130,6433541552,0.0625,0.0318,1,true
131,6433541552,0.0625,0.0318,1,true
132,6433541552,0.0625,0.0318,1,true
133,6433541552,0.0625,0.0318,1,true
134,6433541552,0.0625,0.0318,1,true
135,6433541552,0.0625,0.0318,1,true
136,6433541552,0.0625,0.0318,1,true
137,6433541552,0.0625,0.0318,1,true
138,6433541552,0.0625,0.0318,1,true
139,6433541552,0.0625,0.0318,1,true
140,6433541552,0.0625,0.0318,1,true
141,6433541552,0.0625,0.0318,1,true
142,6433541552,0.0625,0.0318,1,true
143,6433541552,0.0625,0.0318,1,true
144,6433541552,0.0625,0.0318,1,true
145,6433541552,0.0625,0.0318,1,true
146,6433541552,0.0625,0.0318,1,true
147,6433541552,0.0625,0.0318,1,true
148,6433541552,0.0625,0.0318,1,true
149,6433541552,0.0625,0.0318,1,true
150,6433541552,0.0625,0.0318,1,true
151,6433541552,0.0625,0.0318,1,true
152,6433541552,0.0625,0.0318,1,true
153,6433541552,0.0625,0.0318,1,true
154,6433541552,0.0625,0.0318,1,true
155,6433541552,0.0625,0.0318,1,true
156,6433541552,0.0625,0.0318,1,true
157,6433541552,0.0625,0.0318,1,true
158,6433541552,0.0625,0.0318,1,true
159,6433541552,0.0625,0.0318,1,true
160,6433541552,0.0625,0.0318,1,true
161,6433541552,0.0625,0.0318,1,true
162,6433541552,0.0625,0.0318,1,true
163,6433541552,0.0625,0.0318,1,true
164,6433541552,0.0625,0.0318,1,true
165,6433541552,0.0625,0.0318,1,true
166,6433541552,0.0625,0.0318,1,true
167,6433541552,0.0625,0.0318,1,true
168,6433541552,0.0625,0.0318,1,true
169,6433541552,0.0625,0.0318,1,true
170,6433541552,0.0625,0.0318,1,true
171,6433541552,0.0625,0.0318,1,true
172,6433541552,0.0625,0.0318,1,true
173,6433541552,0.0625,0.0318,1,true
174,6433541552,0.0625,0.0318,1,true
175,6433541552,0.0625,0.0318,1,true
176,6433541552,0.0625,0.0318,1,true
177,6433541552,0.0625,0.0318,1,true
178,6433541552,0.0625,0.0318,1,true
179,6433541552,0.0625,0.0318,1,true
180,6433541552,0.0625,0.0318,1,true
181,6433541552,0.0625,0.0318,1,true
182,6433541552,0.0625,0.0318,1,true
183,6433541552,0.0625,0.0318,1,true
184,6433541552,0.0625,0.0318,1,true
185,6433541552,0.0625,0.0318,1,true
186,6433541552,0.0625,0.0318,1,true
187,6433541552,0.0625,0.0318,1,true
188,6433541552,0.0625,0.0318,1,true
189,6433541552,0.0625,0.0318,1,true
190,6433541552,0.0625,0.0318,1,true
191,6433541552,0.0625,0.0318,1,true
192,6433541552,0.0625,0.0318,1,true
193,6433541552,0.0625,0.0318,1,true
194,6433541552,0.0625,0.0318,1,true
195,6433541552,0.0625,0.0318,1,true
196,6433541552,0.0625,0.0318,1,true
197,6433541552,0.0625,0.0318,1,true
198,6433541552,0.0625,0.0318,1,true
199,6433541552,0.0625,0.0318,1,true
200,6433541552,0.0625,0.0318,1,true
201,6433541552,0.0625,0.0318,1,true
202,6433541552,0.0625,0.0318,1,true
203,6433541552,0.0625,0.0318,1,true
204,6433541552,0.0625,0.0318,1,true
205,6433541552,0.0625,0.0318,1,true
206,6433541552,0.0625,0.0318,1,true
207,6433541552,0.0625,0.0318,1,true
208,6433541552,0.0625,0.0318,1,true
209,6433541552,0.0625,0.0318,1,true
210,6433541552,0.0625,0.0318,1,true
211,6433541552,0.0625,0.0318,1,true
212,6433541552,0.0625,0.0318,1,true
213,6433541552,0.0625,0.0318,1,true
214,6433541552,0.0625,0.0318,1,true
215,6433541552,0.0625,0.0318,1,true
216,6433541552,0.0625,0.0318,1,true
217,6433541552,0.0625,0.0318,1,true
218,6433541552,0.0625,0.0318,1,true
219,6433541552,0.0625,0.0318,1,true
220,6433541552,0.0625,0.0318,1,true
221,6433541552,0.0625,0.0318,1,true
222,6433541552,0.0625,0.0318,1,true
223,6433541552,0.0625,0.0318,1,true
224,6433541552,0.0625,0.0318,1,true
225,6433541552,0.0625,0.0318,1,true
226,6433541552,0.0625,0.0318,1,true
227,6433541552,0.0625,0.0318,1,true
228,6433541552,0.0625,0.0318,1,true
229,6433541552,0.0625,0.0318,1,true
