tid,jid,cpuReq,memReq,priority,couldCreateServer
2998,6388672237,0.0625,0.03961,0,true
2999,6388672237,0.0625,0.03961,0,true
4,6035592005,0.0625,0.0318,0,true
5,6035592005,0.0625,0.0318,0,true
6,6035592005,0.0625,0.0318,0,true
7,6035592005,0.0625,0.0318,0,true
8,6035592005,0.0625,0.0318,0,true
9,6035592005,0.0625,0.0318,0,true
10,6035592005,0.0625,0.0318,0,true
11,6035592005,0.0625,0.0318,0,true
0,6035592170,0.0625,0.0318,0,true
1,6035592170,0.0625,0.0318,0,true
2,6035592170,0.0625,0.0318,0,true
3,6035592170,0.0625,0.0318,0,true
4,6035592170,0.0625,0.0318,0,true
5,6035592170,0.0625,0.0318,0,true
6,6035592170,0.0625,0.0318,0,true
7,6035592170,0.0625,0.0318,0,true
8,6035592170,0.0625,0.0318,0,true
0,6344476093,0.0625,0.0318,0,true
11,4707865726,0.0625,0.01746,0,true
12,4707865726,0.0625,0.01746,0,true
13,4707865726,0.0625,0.01746,0,true
14,4707865726,0.0625,0.01746,0,true
15,4707865726,0.0625,0.01746,0,true
16,4707865726,0.0625,0.01746,0,true
17,4707865726,0.0625,0.01746,0,true
18,4707865726,0.0625,0.01746,0,true
19,4707865726,0.0625,0.01746,0,true
20,4707865726,0.0625,0.01746,0,true
21,4707865726,0.0625,0.01746,0,true
22,4707865726,0.0625,0.01746,0,true
23,4707865726,0.0625,0.01746,0,true
24,4707865726,0.0625,0.01746,0,true
25,4707865726,0.0625,0.01746,0,true
26,4707865726,0.0625,0.01746,0,true
27,4707865726,0.0625,0.01746,0,true
28,4707865726,0.0625,0.01746,0,true
29,4707865726,0.0625,0.01746,0,true
30,4707865726,0.0625,0.01746,0,true
31,4707865726,0.0625,0.01746,0,true
32,4707865726,0.0625,0.01746,0,true
33,4707865726,0.0625,0.01746,0,true
34,4707865726,0.0625,0.01746,0,true
35,4707865726,0.0625,0.01746,0,true
36,4707865726,0.0625,0.01746,0,true
37,4707865726,0.0625,0.01746,0,true
38,4707865726,0.0625,0.01746,0,true
39,4707865726,0.0625,0.01746,0,true
40,4707865726,0.0625,0.01746,0,true
41,4707865726,0.0625,0.01746,0,true
42,4707865726,0.0625,0.01746,0,true
43,4707865726,0.0625,0.01746,0,true
44,4707865726,0.0625,0.01746,0,true
45,4707865726,0.0625,0.01746,0,true
46,4707865726,0.0625,0.01746,0,true
47,4707865726,0.0625,0.01746,0,true
48,4707865726,0.0625,0.01746,0,true
49,4707865726,0.0625,0.01746,0,true
