tid,jid,cpuReq,memReq,priority,couldCreateServer
21,6035592839,0.0625,0.04773,0,true
22,6035592839,0.0625,0.04773,0,true
23,6035592839,0.0625,0.04773,0,true
24,6035592839,0.0625,0.04773,0,true
25,6035592839,0.0625,0.04773,0,true
26,6035592839,0.0625,0.04773,0,true
27,6035592839,0.0625,0.04773,0,true
28,6035592839,0.0625,0.04773,0,true
29,6035592839,0.0625,0.04773,0,true
0,4340570461,0.0625,0.03979,0,true
0,6454369144,0.0625,0.03961,0,true
1,6454369144,0.0625,0.03961,0,true
2,6454369144,0.0625,0.03961,0,true
3,6454369144,0.0625,0.03961,0,true
4,6454369144,0.0625,0.03961,0,true
5,6454369144,0.0625,0.03961,0,true
6,6454369144,0.0625,0.03961,0,true
7,6454369144,0.0625,0.03961,0,true
8,6454369144,0.0625,0.03961,0,true
9,6454369144,0.0625,0.03961,0,true
10,6454369144,0.0625,0.03961,0,true
11,6454369144,0.0625,0.03961,0,true
12,6454369144,0.0625,0.03961,0,true
13,6454369144,0.0625,0.03961,0,true
14,6454369144,0.0625,0.03961,0,true
15,6454369144,0.0625,0.03961,0,true
16,6454369144,0.0625,0.03961,0,true
17,6454369144,0.0625,0.03961,0,true
18,6454369144,0.0625,0.03961,0,true
19,6454369144,0.0625,0.03961,0,true
20,6454369144,0.0625,0.03961,0,true
21,6454369144,0.0625,0.03961,0,true
22,6454369144,0.0625,0.03961,0,true
23,6454369144,0.0625,0.03961,0,true
24,6454369144,0.0625,0.03961,0,true
25,6454369144,0.0625,0.03961,0,true
26,6454369144,0.0625,0.03961,0,true
27,6454369144,0.0625,0.03961,0,true
28,6454369144,0.0625,0.03961,0,true
29,6454369144,0.0625,0.03961,0,true
30,6454369144,0.0625,0.03961,0,true
31,6454369144,0.0625,0.03961,0,true
32,6454369144,0.0625,0.03961,0,true
33,6454369144,0.0625,0.03961,0,true
34,6454369144,0.0625,0.03961,0,true
35,6454369144,0.0625,0.03961,0,true
36,6454369144,0.0625,0.03961,0,true
37,6454369144,0.0625,0.03961,0,true
38,6454369144,0.0625,0.03961,0,true
39,6454369144,0.0625,0.03961,0,true
40,6454369144,0.0625,0.03961,0,true
41,6454369144,0.0625,0.03961,0,true
42,6454369144,0.0625,0.03961,0,true
43,6454369144,0.0625,0.03961,0,true
44,6454369144,0.0625,0.03961,0,true
45,6454369144,0.0625,0.03961,0,true
46,6454369144,0.0625,0.03961,0,true
47,6454369144,0.0625,0.03961,0,true
48,6454369144,0.0625,0.03961,0,true
49,6454369144,0.0625,0.03961,0,true
50,6454369144,0.0625,0.03961,0,true
51,6454369144,0.0625,0.03961,0,true
52,6454369144,0.0625,0.03961,0,true
53,6454369144,0.0625,0.03961,0,true
54,6454369144,0.0625,0.03961,0,true
55,6454369144,0.0625,0.03961,0,true
56,6454369144,0.0625,0.03961,0,true
57,6454369144,0.0625,0.03961,0,true
58,6454369144,0.0625,0.03961,0,true
59,6454369144,0.0625,0.03961,0,true
60,6454369144,0.0625,0.03961,0,true
61,6454369144,0.0625,0.03961,0,true
62,6454369144,0.0625,0.03961,0,true
63,6454369144,0.0625,0.03961,0,true
64,6454369144,0.0625,0.03961,0,true
65,6454369144,0.0625,0.03961,0,true
66,6454369144,0.0625,0.03961,0,true
67,6454369144,0.0625,0.03961,0,true
68,6454369144,0.0625,0.03961,0,true
69,6454369144,0.0625,0.03961,0,true
70,6454369144,0.0625,0.03961,0,true
71,6454369144,0.0625,0.03961,0,true
72,6454369144,0.0625,0.03961,0,true
73,6454369144,0.0625,0.03961,0,true
74,6454369144,0.0625,0.03961,0,true
75,6454369144,0.0625,0.03961,0,true
76,6454369144,0.0625,0.03961,0,true
77,6454369144,0.0625,0.03961,0,true
78,6454369144,0.0625,0.03961,0,true
79,6454369144,0.0625,0.03961,0,true
80,6454369144,0.0625,0.03961,0,true
81,6454369144,0.0625,0.03961,0,true
82,6454369144,0.0625,0.03961,0,true
83,6454369144,0.0625,0.03961,0,true
84,6454369144,0.0625,0.03961,0,true
85,6454369144,0.0625,0.03961,0,true
86,6454369144,0.0625,0.03961,0,true
87,6454369144,0.0625,0.03961,0,true
88,6454369144,0.0625,0.03961,0,true
89,6454369144,0.0625,0.03961,0,true
90,6454369144,0.0625,0.03961,0,true
91,6454369144,0.0625,0.03961,0,true
92,6454369144,0.0625,0.03961,0,true
93,6454369144,0.0625,0.03961,0,true
94,6454369144,0.0625,0.03961,0,true
95,6454369144,0.0625,0.03961,0,true
96,6454369144,0.0625,0.03961,0,true
97,6454369144,0.0625,0.03961,0,true
98,6454369144,0.0625,0.03961,0,true
99,6454369144,0.0625,0.03961,0,true
100,6454369144,0.0625,0.03961,0,true
101,6454369144,0.0625,0.03961,0,true
102,6454369144,0.0625,0.03961,0,true
103,6454369144,0.0625,0.03961,0,true
104,6454369144,0.0625,0.03961,0,true
105,6454369144,0.0625,0.03961,0,true
106,6454369144,0.0625,0.03961,0,true
107,6454369144,0.0625,0.03961,0,true
108,6454369144,0.0625,0.03961,0,true
109,6454369144,0.0625,0.03961,0,true
110,6454369144,0.0625,0.03961,0,true
111,6454369144,0.0625,0.03961,0,true
112,6454369144,0.0625,0.03961,0,true
113,6454369144,0.0625,0.03961,0,true
114,6454369144,0.0625,0.03961,0,true
115,6454369144,0.0625,0.03961,0,true
116,6454369144,0.0625,0.03961,0,true
117,6454369144,0.0625,0.03961,0,true
118,6454369144,0.0625,0.03961,0,true
119,6454369144,0.0625,0.03961,0,true
120,6454369144,0.0625,0.03961,0,true
121,6454369144,0.0625,0.03961,0,true
122,6454369144,0.0625,0.03961,0,true
123,6454369144,0.0625,0.03961,0,true
124,6454369144,0.0625,0.03961,0,true
125,6454369144,0.0625,0.03961,0,true
126,6454369144,0.0625,0.03961,0,true
127,6454369144,0.0625,0.03961,0,true
128,6454369144,0.0625,0.03961,0,true
129,6454369144,0.0625,0.03961,0,true
130,6454369144,0.0625,0.03961,0,true
131,6454369144,0.0625,0.03961,0,true
132,6454369144,0.0625,0.03961,0,true
133,6454369144,0.0625,0.03961,0,true
134,6454369144,0.0625,0.03961,0,true
135,6454369144,0.0625,0.03961,0,true
136,6454369144,0.0625,0.03961,0,true
137,6454369144,0.0625,0.03961,0,true
138,6454369144,0.0625,0.03961,0,true
139,6454369144,0.0625,0.03961,0,true
140,6454369144,0.0625,0.03961,0,true
141,6454369144,0.0625,0.03961,0,true
142,6454369144,0.0625,0.03961,0,true
143,6454369144,0.0625,0.03961,0,true
144,6454369144,0.0625,0.03961,0,true
145,6454369144,0.0625,0.03961,0,true
146,6454369144,0.0625,0.03961,0,true
147,6454369144,0.0625,0.03961,0,true
148,6454369144,0.0625,0.03961,0,true
149,6454369144,0.0625,0.03961,0,true
150,6454369144,0.0625,0.03961,0,true
151,6454369144,0.0625,0.03961,0,true
152,6454369144,0.0625,0.03961,0,true
153,6454369144,0.0625,0.03961,0,true
154,6454369144,0.0625,0.03961,0,true
155,6454369144,0.0625,0.03961,0,true
156,6454369144,0.0625,0.03961,0,true
157,6454369144,0.0625,0.03961,0,true
158,6454369144,0.0625,0.03961,0,true
159,6454369144,0.0625,0.03961,0,true
160,6454369144,0.0625,0.03961,0,true
161,6454369144,0.0625,0.03961,0,true
162,6454369144,0.0625,0.03961,0,true
163,6454369144,0.0625,0.03961,0,true
164,6454369144,0.0625,0.03961,0,true
165,6454369144,0.0625,0.03961,0,true
166,6454369144,0.0625,0.03961,0,true
167,6454369144,0.0625,0.03961,0,true
168,6454369144,0.0625,0.03961,0,true
169,6454369144,0.0625,0.03961,0,true
170,6454369144,0.0625,0.03961,0,true
171,6454369144,0.0625,0.03961,0,true
172,6454369144,0.0625,0.03961,0,true
173,6454369144,0.0625,0.03961,0,true
174,6454369144,0.0625,0.03961,0,true
175,6454369144,0.0625,0.03961,0,true
