hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.21805,0.2493,0.00419
6,0.5,0.06506,0.2493,0.06175
7,0.5,0.078626,0.2493,0.050679
10,0.5,0.28125,0.2493,0.04165
13,0.5,0.03372,0.2493,0.014905
14,0.5,0.13379,0.2493,0.01236
19,0.5,0.0625,0.2493,0.15518
21,0.5,0.275002,0.2493,0.01679
23,0.5,0.25,0.2493,0.03527
25,0.5,0.271881,0.2493,0.057002
26,0.5,0.1187,0.2493,0.2175
27,0.5,0.20426,0.2493,0.02981
28,0.5,0.25,0.2493,0.03527
36,0.5,0.14762,0.2493,0.0181
37,0.5,0.13379,0.2493,0.01236
38,0.5,0.12756,0.2493,0.02475
39,0.5,0.1344,0.2493,0.01236
41,0.5,0.10315,0.2493,0.0076
43,0.5,0.25,0.2493,0.03527
45,0.5,0.28125,0.2493,0.06322
46,0.5,0.25,0.2493,0.03527
49,0.5,0.25,0.2493,0.03657
52,0.5,0.0419,0.2493,0.027167
54,0.5,0.12436,0.2493,0.02021
56,0.5,0.125,0.2493,0.03641
60,0.5,0.13379,0.2493,0.01236
61,0.5,0.17185,0.2493,0.00437
62,0.5,0.13379,0.2493,0.01236
63,0.5,0.13379,0.2493,0.01236
67,0.5,0.288132,0.2493,0.057572
68,0.5,0.11175,0.2493,0.01428
72,0.5,0.16499,0.2493,0.02063
73,0.5,0.109322,0.2493,0.032725
74,0.5,0.13322,0.2493,0.03092
75,0.5,0.03674,0.2493,0.00357
121306,0.5,0.1486353,0.2493,0.035947
243096,0.5,0.06057,0.2493,0.011415
381113,0.5,0.09375,0.4995,0.25783
381126,0.5,0.125,0.4995,0.369305
381128,0.5,0.1187,0.4995,0.4677
381129,0.5,0.03181,0.4995,0.01655
381133,0.5,0.25,0.4995,0.0698
381139,0.5,0.0517363,0.4995,0.086961
381227,0.5,0.04245,0.4995,0.04782
381233,0.5,0.086944,0.4995,0.086118
381234,0.5,0.06558,0.4995,0.15459
381235,0.5,0.09375,0.4995,0.26888
381236,0.5,0.08117,0.4995,0.19399
381352,0.5,0.04611,0.4995,0.1009
381361,0.5,0.1187,0.2493,0.2175
381364,0.5,0.1386253,0.4995,0.240321
381365,0.5,0.09245,0.4995,0.20492
381368,0.5,0.1187,0.4995,0.4677
381369,0.5,0.126144,0.4995,0.073561
381370,0.5,0.19235,0.4995,0.0344
381371,0.5,0.09758,0.4995,0.25826
381374,0.5,0.13751,0.4995,0.353257
381378,0.5,0.1187,0.4995,0.4677
381381,0.5,0.19235,0.4995,0.0344
381384,0.5,0.19235,0.4995,0.0344
381386,0.5,0.129878,0.4995,0.044045
381389,0.5,0.09811,0.4995,0.30389
410692,0.5,0.125,0.4995,0.33038
410695,0.5,0.0736926,0.4995,0.054668
418535,0.5,0.04944,0.4995,0.031932
418536,0.5,0.09436,0.4995,0.2687
418547,0.5,0.19235,0.4995,0.0344
418548,0.5,0.03613,0.4995,0.105344
