hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.07978,0.2493,0.00121
6,0.5,5.979E-4,0.2493,0.012286
7,0.5,5.53E-5,0.2493,0.001158
10,0.5,0.0017972,0.2493,0.003817
13,0.5,0.026554,0.2493,0.0019318
14,0.5,0.15311,0.2493,0.001261
19,0.5,0.00435,0.2493,0.090271
21,0.5,0.17223,0.2493,2.11E-4
23,0.5,0.0625,0.2493,0.001864
25,0.5,0.16498,0.2493,1.33E-4
26,0.5,0.17669,0.2493,0.002716
27,0.5,0.01563,0.2493,7.45E-4
28,0.5,0.087522,0.2493,0.002262
36,0.5,0.00564,0.2493,0.032399
37,0.5,0.06506,0.2493,0.001015
38,0.5,0.003031,0.2493,0.029502
39,0.5,0.0024373,0.2493,9.32E-4
41,0.5,0.1156,0.2493,0.00104
43,0.5,0.1743953,0.2493,0.003023
45,0.5,0.16534,0.2493,3.61E-4
46,0.5,0.162452,0.2493,0.00194
49,0.5,0.11523,0.2493,0.001377
52,0.5,0.05316,0.2493,2.83E-4
54,0.5,0.08685,0.2493,0.00232
56,0.5,0.017366,0.2493,5.068E-4
60,0.5,0.07757,0.2493,0.002255
61,0.5,0.030702,0.2493,0.0017358
62,0.5,0.081782,0.2493,4.31E-4
63,0.5,1.4E-5,0.2493,0.0054538
67,0.5,0.2124863,0.2493,4.74E-4
68,0.5,0.08059,0.2493,9.94E-4
72,0.5,0.062472,0.2493,0.001476
73,0.5,0.07085,0.2493,0.001614
74,0.5,0.12374,0.2493,0.00217
75,0.5,0.10626,0.2493,4.83E-4
121306,0.5,0.07757,0.2493,0.002255
243096,0.5,0.19931,0.2493,0.001081
381113,0.5,8.1E-5,0.4995,0.123084
381126,0.5,7.02E-4,0.4995,0.189916
381128,0.5,0.00439,0.4995,0.268016
381129,0.5,0.003102,0.4995,0.166493
381133,0.5,1.0E-5,0.4995,0.317574
381139,0.5,8.085E-4,0.4995,0.002705
381227,0.5,0.001761,0.4995,0.188067
381233,0.5,0.0,0.4995,0.22105
381234,0.5,0.069815,0.4995,1.01E-4
381235,0.5,0.0043432,0.4995,0.003343
381236,0.5,0.06735,0.4995,0.00242
381352,0.5,0.00245,0.4995,0.1034
381361,0.5,3.046E-4,0.2493,9.008E-4
381364,0.5,0.10989,0.4995,0.001123
381365,0.5,0.0024893,0.4995,0.078906
381368,0.5,0.006202,0.4995,0.089908
381369,0.5,6.1E-4,0.4995,0.16672
381370,0.5,0.00827,0.4995,0.177251
381371,0.5,0.12985,0.4995,0.0026
381374,0.5,0.00628,0.4995,0.207253
