hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.13382,0.2493,0.029848
6,0.5,0.3118,0.2493,0.0489
7,0.5,0.290635,0.2493,0.056301
10,0.5,0.3118,0.2493,0.0489
13,0.5,0.271881,0.2493,0.057002
14,0.5,0.06681,0.2493,0.089359
19,0.5,0.20001,0.2493,0.02646
21,0.5,0.28125,0.2493,0.04165
23,0.5,0.12561,0.2493,0.17929
25,0.5,0.0669,0.2493,0.15531
26,0.5,0.25061,0.2493,0.03139
27,0.5,0.3118,0.2493,0.0489
28,0.5,0.11807,0.2493,0.01208
36,0.5,0.11877,0.2493,0.01844
37,0.5,0.13379,0.2493,0.01236
38,0.5,0.21875,0.2493,0.04041
39,0.5,0.31735,0.2493,5.5E-4
41,0.5,0.27502,0.2493,0.05541
43,0.5,0.14615,0.2493,0.02063
45,0.5,0.3118,0.2493,0.0489
46,0.5,0.3000206,0.2493,0.050423
49,0.5,0.28125,0.2493,0.04295
52,0.5,0.10254,0.2493,0.01065
54,0.5,0.25,0.2493,0.03527
56,0.5,0.129494,0.2493,0.029633
60,0.5,0.11685,0.2493,0.028273
61,0.5,0.0574713,0.2493,0.043278
62,0.5,0.3118,0.2493,0.0489
63,0.5,0.13317,0.2493,0.01963
67,0.5,0.26127,0.2493,0.015689
68,0.5,0.12495,0.2493,0.00561
72,0.5,0.1187,0.2493,0.2175
73,0.5,0.0981,0.2493,0.15698
74,0.5,0.21252,0.2493,0.02439
75,0.5,0.14626,0.2493,0.011274
121306,0.5,0.250032,0.2493,0.036413
243096,0.5,0.291886,0.2493,0.047059
381113,0.5,0.103163,0.4995,0.279138
381126,0.5,0.21875,0.4995,0.075
381128,0.5,0.1187,0.4995,0.4677
381129,0.5,0.15625,0.4995,0.4359
381133,0.5,0.051074,0.4995,0.144058
381139,0.5,0.10193,0.4995,0.282847
381227,0.5,0.1112546,0.4995,0.225703
381233,0.5,0.06255,0.4995,0.221044
381234,0.5,0.15002,0.4995,0.45682
381235,0.5,0.00928,0.4995,0.055497
381236,0.5,0.0313,0.4995,0.185625
381352,0.5,0.0625,0.4995,0.167511
381361,0.5,0.11435,0.2493,0.031343
381364,0.5,0.05627,0.4995,0.13903
381365,0.5,0.15475,0.4995,0.430683
381368,0.5,0.09376,0.4995,0.243734
381369,0.5,0.12122,0.4995,0.32268
381370,0.5,0.06873,0.4995,0.2927
381371,0.5,0.25,0.4995,0.0698
381374,0.5,0.0893833,0.4995,0.088755
381378,0.5,0.1499,0.4995,0.418581
381381,0.5,0.10626,0.4995,0.316623
381384,0.5,0.059382,0.4995,0.039564
381386,0.5,0.1606,0.4995,0.42308
381389,0.5,0.1150976,0.4995,0.23122
410692,0.5,0.09375,0.4995,0.29655
410695,0.5,0.07501,0.4995,0.23286
418535,0.5,0.19235,0.4995,0.0344
418536,0.5,0.11938,0.4995,0.32601
418547,0.5,0.09375,0.4995,0.27089
418548,0.5,0.0838193,0.4995,0.169565
418549,0.5,0.08313,0.4995,0.282401
418551,0.5,0.04504,0.4995,0.04668
418552,0.5,0.06,0.4995,0.20395
418559,0.5,0.1606,0.4995,0.42308
418560,0.5,0.09939,0.4995,0.29421
418561,0.5,0.08129,0.4995,0.20397
418562,0.5,0.06187,0.4995,0.222519
418564,0.5,0.03747,0.4995,0.01505
418565,0.5,0.1187,0.4995,0.4677
418566,0.5,0.02502,0.4995,0.07629
418570,0.5,0.12991,0.4995,0.049041
418572,0.5,0.027471,0.4995,0.026361
418574,0.5,0.12189,0.4995,0.35064
418581,0.5,0.09064,0.4995,0.1975
418583,0.5,0.15626,0.4995,0.461482
418584,0.5,0.125,0.4995,0.41198
418585,0.5,0.07132,0.4995,0.18965
418586,0.5,0.08752,0.4995,0.25295
418588,0.5,0.1606,0.4995,0.42308
418589,0.5,0.10249,0.4995,0.262281
418689,0.5,0.08752,0.4995,0.02392
418690,0.5,0.0819,0.4995,0.19371
418691,0.5,0.01813,0.4995,0.073631
418695,0.5,0.0819,0.4995,0.19371
