tid,jid,cpuReq,memReq,priority,couldCreateServer
311,6405221424,0.09375,0.01088,0,false
312,6405221424,0.09375,0.01088,0,false
313,6405221424,0.09375,0.01088,0,false
314,6405221424,0.09375,0.01088,0,false
315,6405221424,0.09375,0.01088,0,false
316,6405221424,0.09375,0.01088,0,false
317,6405221424,0.09375,0.01088,0,false
318,6405221424,0.09375,0.01088,0,false
319,6405221424,0.09375,0.01088,0,false
320,6405221424,0.09375,0.01088,0,false
321,6405221424,0.09375,0.01088,0,false
322,6405221424,0.09375,0.01088,0,false
323,6405221424,0.09375,0.01088,0,false
324,6405221424,0.09375,0.01088,0,false
325,6405221424,0.09375,0.01088,0,false
326,6405221424,0.09375,0.01088,0,false
327,6405221424,0.09375,0.01088,0,false
328,6405221424,0.09375,0.01088,0,false
329,6405221424,0.09375,0.01088,0,false
330,6405221424,0.09375,0.01088,0,false
331,6405221424,0.09375,0.01088,0,false
332,6405221424,0.09375,0.01088,0,false
333,6405221424,0.09375,0.01088,0,false
334,6405221424,0.09375,0.01088,0,false
335,6405221424,0.09375,0.01088,0,false
336,6405221424,0.09375,0.01088,0,false
337,6405221424,0.09375,0.01088,0,false
338,6405221424,0.09375,0.01088,0,false
339,6405221424,0.09375,0.01088,0,false
340,6405221424,0.09375,0.01088,0,false
341,6405221424,0.09375,0.01088,0,false
342,6405221424,0.09375,0.01088,0,false
343,6405221424,0.09375,0.01088,0,false
344,6405221424,0.09375,0.01088,0,false
345,6405221424,0.09375,0.01088,0,false
346,6405221424,0.09375,0.01088,0,false
347,6405221424,0.09375,0.01088,0,false
348,6405221424,0.09375,0.01088,0,false
349,6405221424,0.09375,0.01088,0,false
350,6405221424,0.09375,0.01088,0,false
351,6405221424,0.09375,0.01088,0,false
352,6405221424,0.09375,0.01088,0,false
353,6405221424,0.09375,0.01088,0,false
354,6405221424,0.09375,0.01088,0,false
355,6405221424,0.09375,0.01088,0,false
356,6405221424,0.09375,0.01088,0,false
357,6405221424,0.09375,0.01088,0,false
358,6405221424,0.09375,0.01088,0,false
359,6405221424,0.09375,0.01088,0,false
360,6405221424,0.09375,0.01088,0,false
361,6405221424,0.09375,0.01088,0,false
362,6405221424,0.09375,0.01088,0,false
363,6405221424,0.09375,0.01088,0,false
364,6405221424,0.09375,0.01088,0,false
365,6405221424,0.09375,0.01088,0,false
366,6405221424,0.09375,0.01088,0,false
367,6405221424,0.09375,0.01088,0,false
368,6405221424,0.09375,0.01088,0,false
369,6405221424,0.09375,0.01088,0,false
370,6405221424,0.09375,0.01088,0,false
371,6405221424,0.09375,0.01088,0,false
372,6405221424,0.09375,0.01088,0,false
373,6405221424,0.09375,0.01088,0,false
374,6405221424,0.09375,0.01088,0,false
375,6405221424,0.09375,0.01088,0,false
376,6405221424,0.09375,0.01088,0,false
377,6405221424,0.09375,0.01088,0,false
378,6405221424,0.09375,0.01088,0,false
379,6405221424,0.09375,0.01088,0,false
380,6405221424,0.09375,0.01088,0,false
381,6405221424,0.09375,0.01088,0,false
382,6405221424,0.09375,0.01088,0,false
383,6405221424,0.09375,0.01088,0,false
384,6405221424,0.09375,0.01088,0,false
385,6405221424,0.09375,0.01088,0,false
386,6405221424,0.09375,0.01088,0,false
387,6405221424,0.09375,0.01088,0,false
388,6405221424,0.09375,0.01088,0,false
389,6405221424,0.09375,0.01088,0,false
390,6405221424,0.09375,0.01088,0,false
391,6405221424,0.09375,0.01088,0,false
392,6405221424,0.09375,0.01088,0,false
393,6405221424,0.09375,0.01088,0,false
394,6405221424,0.09375,0.01088,0,false
395,6405221424,0.09375,0.01088,0,false
396,6405221424,0.09375,0.01088,0,false
397,6405221424,0.09375,0.01088,0,false
398,6405221424,0.09375,0.01088,0,false
399,6405221424,0.09375,0.01088,0,false
400,6405221424,0.09375,0.01088,0,false
401,6405221424,0.09375,0.01088,0,false
402,6405221424,0.09375,0.01088,0,false
403,6405221424,0.09375,0.01088,0,false
404,6405221424,0.09375,0.01088,0,false
405,6405221424,0.09375,0.01088,0,false
406,6405221424,0.09375,0.01088,0,false
407,6405221424,0.09375,0.01088,0,false
408,6405221424,0.09375,0.01088,0,false
409,6405221424,0.09375,0.01088,0,false
410,6405221424,0.09375,0.01088,0,false
411,6405221424,0.09375,0.01088,0,false
412,6405221424,0.09375,0.01088,0,false
413,6405221424,0.09375,0.01088,0,false
414,6405221424,0.09375,0.01088,0,false
415,6405221424,0.09375,0.01088,0,false
416,6405221424,0.09375,0.01088,0,false
417,6405221424,0.09375,0.01088,0,false
418,6405221424,0.09375,0.01088,0,false
419,6405221424,0.09375,0.01088,0,false
420,6405221424,0.09375,0.01088,0,false
421,6405221424,0.09375,0.01088,0,false
422,6405221424,0.09375,0.01088,0,false
423,6405221424,0.09375,0.01088,0,false
424,6405221424,0.09375,0.01088,0,false
425,6405221424,0.09375,0.01088,0,false
426,6405221424,0.09375,0.01088,0,false
427,6405221424,0.09375,0.01088,0,false
428,6405221424,0.09375,0.01088,0,false
429,6405221424,0.09375,0.01088,0,false
430,6405221424,0.09375,0.01088,0,false
431,6405221424,0.09375,0.01088,0,false
432,6405221424,0.09375,0.01088,0,false
433,6405221424,0.09375,0.01088,0,false
434,6405221424,0.09375,0.01088,0,false
435,6405221424,0.09375,0.01088,0,false
436,6405221424,0.09375,0.01088,0,false
437,6405221424,0.09375,0.01088,0,false
438,6405221424,0.09375,0.01088,0,false
439,6405221424,0.09375,0.01088,0,false
440,6405221424,0.09375,0.01088,0,false
441,6405221424,0.09375,0.01088,0,false
442,6405221424,0.09375,0.01088,0,false
443,6405221424,0.09375,0.01088,0,false
444,6405221424,0.09375,0.01088,0,false
445,6405221424,0.09375,0.01088,0,false
446,6405221424,0.09375,0.01088,0,false
447,6405221424,0.09375,0.01088,0,false
448,6405221424,0.09375,0.01088,0,false
449,6405221424,0.09375,0.01088,0,false
450,6405221424,0.09375,0.01088,0,false
451,6405221424,0.09375,0.01088,0,false
452,6405221424,0.09375,0.01088,0,false
453,6405221424,0.09375,0.01088,0,false
454,6405221424,0.09375,0.01088,0,false
455,6405221424,0.09375,0.01088,0,false
456,6405221424,0.09375,0.01088,0,false
457,6405221424,0.09375,0.01088,0,false
458,6405221424,0.09375,0.01088,0,false
459,6405221424,0.09375,0.01088,0,false
460,6405221424,0.09375,0.01088,0,false
461,6405221424,0.09375,0.01088,0,false
462,6405221424,0.09375,0.01088,0,false
463,6405221424,0.09375,0.01088,0,false
464,6405221424,0.09375,0.01088,0,false
465,6405221424,0.09375,0.01088,0,false
466,6405221424,0.09375,0.01088,0,false
467,6405221424,0.09375,0.01088,0,false
468,6405221424,0.09375,0.01088,0,false
469,6405221424,0.09375,0.01088,0,false
470,6405221424,0.09375,0.01088,0,false
471,6405221424,0.09375,0.01088,0,false
472,6405221424,0.09375,0.01088,0,false
473,6405221424,0.09375,0.01088,0,false
474,6405221424,0.09375,0.01088,0,false
475,6405221424,0.09375,0.01088,0,false
476,6405221424,0.09375,0.01088,0,false
477,6405221424,0.09375,0.01088,0,false
478,6405221424,0.09375,0.01088,0,false
479,6405221424,0.09375,0.01088,0,false
480,6405221424,0.09375,0.01088,0,false
481,6405221424,0.09375,0.01088,0,false
482,6405221424,0.09375,0.01088,0,false
483,6405221424,0.09375,0.01088,0,false
484,6405221424,0.09375,0.01088,0,false
485,6405221424,0.09375,0.01088,0,false
486,6405221424,0.09375,0.01088,0,false
487,6405221424,0.09375,0.01088,0,false
488,6405221424,0.09375,0.01088,0,false
489,6405221424,0.09375,0.01088,0,false
490,6405221424,0.09375,0.01088,0,false
491,6405221424,0.09375,0.01088,0,false
492,6405221424,0.09375,0.01088,0,false
493,6405221424,0.09375,0.01088,0,false
494,6405221424,0.09375,0.01088,0,false
495,6405221424,0.09375,0.01088,0,false
496,6405221424,0.09375,0.01088,0,false
497,6405221424,0.09375,0.01088,0,false
498,6405221424,0.09375,0.01088,0,false
499,6405221424,0.09375,0.01088,0,false
500,6405221424,0.09375,0.01088,0,false
501,6405221424,0.09375,0.01088,0,false
502,6405221424,0.09375,0.01088,0,false
503,6405221424,0.09375,0.01088,0,false
504,6405221424,0.09375,0.01088,0,false
505,6405221424,0.09375,0.01088,0,false
506,6405221424,0.09375,0.01088,0,false
507,6405221424,0.09375,0.01088,0,false
508,6405221424,0.09375,0.01088,0,false
509,6405221424,0.09375,0.01088,0,false
510,6405221424,0.09375,0.01088,0,false
511,6405221424,0.09375,0.01088,0,false
512,6405221424,0.09375,0.01088,0,false
513,6405221424,0.09375,0.01088,0,false
514,6405221424,0.09375,0.01088,0,false
515,6405221424,0.09375,0.01088,0,false
516,6405221424,0.09375,0.01088,0,false
517,6405221424,0.09375,0.01088,0,false
518,6405221424,0.09375,0.01088,0,false
519,6405221424,0.09375,0.01088,0,false
520,6405221424,0.09375,0.01088,0,false
521,6405221424,0.09375,0.01088,0,false
522,6405221424,0.09375,0.01088,0,false
523,6405221424,0.09375,0.01088,0,false
524,6405221424,0.09375,0.01088,0,false
525,6405221424,0.09375,0.01088,0,false
526,6405221424,0.09375,0.01088,0,false
527,6405221424,0.09375,0.01088,0,false
528,6405221424,0.09375,0.01088,0,false
529,6405221424,0.09375,0.01088,0,false
