tid,jid,cpuReq,memReq,priority
2,3387288030,0.0625,0.004318,1
3,3387288030,0.0625,0.004318,1
435,6384457845,0.0625,0.07275,0
436,6384457845,0.0625,0.07275,0
437,6384457845,0.0625,0.07275,0
438,6384457845,0.0625,0.07275,0
439,6384457845,0.0625,0.07275,0
440,6384457845,0.0625,0.07275,0
441,6384457845,0.0625,0.07275,0
442,6384457845,0.0625,0.07275,0
443,6384457845,0.0625,0.07275,0
444,6384457845,0.0625,0.07275,0
445,6384457845,0.0625,0.07275,0
446,6384457845,0.0625,0.07275,0
447,6384457845,0.0625,0.07275,0
448,6384457845,0.0625,0.07275,0
449,6384457845,0.0625,0.07275,0
450,6384457845,0.0625,0.07275,0
451,6384457845,0.0625,0.07275,0
452,6384457845,0.0625,0.07275,0
453,6384457845,0.0625,0.07275,0
454,6384457845,0.0625,0.07275,0
455,6384457845,0.0625,0.07275,0
456,6384457845,0.0625,0.07275,0
457,6384457845,0.0625,0.07275,0
458,6384457845,0.0625,0.07275,0
459,6384457845,0.0625,0.07275,0
460,6384457845,0.0625,0.07275,0
461,6384457845,0.0625,0.07275,0
462,6384457845,0.0625,0.07275,0
463,6384457845,0.0625,0.07275,0
464,6384457845,0.0625,0.07275,0
465,6384457845,0.0625,0.07275,0
466,6384457845,0.0625,0.07275,0
467,6384457845,0.0625,0.07275,0
468,6384457845,0.0625,0.07275,0
469,6384457845,0.0625,0.07275,0
470,6384457845,0.0625,0.07275,0
471,6384457845,0.0625,0.07275,0
472,6384457845,0.0625,0.07275,0
473,6384457845,0.0625,0.07275,0
474,6384457845,0.0625,0.07275,0
475,6384457845,0.0625,0.07275,0
476,6384457845,0.0625,0.07275,0
477,6384457845,0.0625,0.07275,0
478,6384457845,0.0625,0.07275,0
479,6384457845,0.0625,0.07275,0
480,6384457845,0.0625,0.07275,0
481,6384457845,0.0625,0.07275,0
482,6384457845,0.0625,0.07275,0
483,6384457845,0.0625,0.07275,0
484,6384457845,0.0625,0.07275,0
485,6384457845,0.0625,0.07275,0
486,6384457845,0.0625,0.07275,0
487,6384457845,0.0625,0.07275,0
488,6384457845,0.0625,0.07275,0
489,6384457845,0.0625,0.07275,0
490,6384457845,0.0625,0.07275,0
491,6384457845,0.0625,0.07275,0
492,6384457845,0.0625,0.07275,0
493,6384457845,0.0625,0.07275,0
494,6384457845,0.0625,0.07275,0
495,6384457845,0.0625,0.07275,0
496,6384457845,0.0625,0.07275,0
497,6384457845,0.0625,0.07275,0
498,6384457845,0.0625,0.07275,0
499,6384457845,0.0625,0.07275,0
500,6384457845,0.0625,0.07275,0
501,6384457845,0.0625,0.07275,0
502,6384457845,0.0625,0.07275,0
503,6384457845,0.0625,0.07275,0
504,6384457845,0.0625,0.07275,0
505,6384457845,0.0625,0.07275,0
506,6384457845,0.0625,0.07275,0
507,6384457845,0.0625,0.07275,0
508,6384457845,0.0625,0.07275,0
509,6384457845,0.0625,0.07275,0
510,6384457845,0.0625,0.07275,0
511,6384457845,0.0625,0.07275,0
512,6384457845,0.0625,0.07275,0
513,6384457845,0.0625,0.07275,0
514,6384457845,0.0625,0.07275,0
515,6384457845,0.0625,0.07275,0
516,6384457845,0.0625,0.07275,0
517,6384457845,0.0625,0.07275,0
518,6384457845,0.0625,0.07275,0
519,6384457845,0.0625,0.07275,0
520,6384457845,0.0625,0.07275,0
521,6384457845,0.0625,0.07275,0
522,6384457845,0.0625,0.07275,0
523,6384457845,0.0625,0.07275,0
524,6384457845,0.0625,0.07275,0
525,6384457845,0.0625,0.07275,0
526,6384457845,0.0625,0.07275,0
527,6384457845,0.0625,0.07275,0
528,6384457845,0.0625,0.07275,0
529,6384457845,0.0625,0.07275,0
530,6384457845,0.0625,0.07275,0
531,6384457845,0.0625,0.07275,0
