hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.08888,0.2493,1.54E-4
6,0.5,0.05238,0.2493,6.24E-4
7,0.5,0.0050573,0.2493,3.87E-4
10,0.5,0.09503,0.2493,0.001316
13,0.5,0.11877,0.2493,0.001264
14,0.5,0.06182,0.2493,9.4E-4
19,0.5,0.00124,0.2493,0.053023
21,0.5,0.13247,0.2493,8.0E-5
23,0.5,0.0043666,0.2493,1.39E-4
25,0.5,0.02437,0.2493,2.1E-5
26,0.5,0.0,0.2493,0.1459
27,0.5,0.125,0.2493,0.00188
28,0.5,0.06907,0.2493,8.64E-4
36,0.5,0.001862,0.2493,3.886E-4
37,0.5,0.06225,0.2493,8.8E-4
38,0.5,5.49E-5,0.2493,0.001947
39,0.5,0.02072,0.2493,4.93E-4
41,0.5,0.08682,0.2493,0.0
43,0.5,0.06839,0.2493,9.3E-4
45,0.5,0.025002,0.2493,0.0018328
46,0.5,0.05246,0.2493,4.03E-4
49,0.5,0.0243773,0.2493,2.418E-4
52,0.5,0.01879,0.2493,1.0E-5
54,0.5,0.00919,0.2493,0.08647
56,0.5,0.07127,0.2493,0.001825
60,0.5,0.10574,0.2493,0.00247
61,0.5,0.043792,0.2493,0.0021828
62,0.5,0.00179,0.2493,0.003833
63,0.5,0.0011973,0.2493,0.001687
67,0.5,0.093764,0.2493,7.86E-4
68,0.5,0.0806593,0.2493,0.002734
72,0.5,0.07748,0.2493,7.24E-4
73,0.5,0.028172,0.2493,2.846E-4
74,0.5,0.001072,0.2493,0.03216
75,0.5,0.07702,0.2493,0.001883
121306,0.5,0.069532,0.2493,1.69E-4
243096,0.5,0.11877,0.2493,0.001264
381113,0.5,3.15E-5,0.4995,0.011816
381126,0.5,0.00213,0.4995,0.224425
381128,0.5,5.858E-4,0.4995,0.028935
381129,0.5,0.0,0.4995,0.00302
381133,0.5,0.0,0.4995,0.00919
381139,0.5,0.0011473,0.4995,0.175738
381227,0.5,0.06735,0.4995,0.00101
381233,0.5,0.05311,0.4995,0.002283
381234,0.5,4.2E-5,0.4995,0.00218
381235,0.5,0.001276,0.4995,0.00257
381236,0.5,0.0023952,0.4995,0.002917
381352,0.5,0.00623,0.4995,0.294534
381361,0.5,0.11807,0.2493,5.64E-4
381364,0.5,1.0E-5,0.4995,0.176716
381365,0.5,0.0012699,0.4995,0.003716
381368,0.5,0.00436,0.4995,0.356544
381369,0.5,0.0,0.4995,0.288122
381370,0.5,0.00218,0.4995,0.054221
381371,0.5,0.00268,0.4995,0.16164
381374,0.5,7.3E-4,0.4995,0.059652
381378,0.5,0.0,0.4995,0.282775
381381,0.5,2.6E-4,0.4995,0.216973
381384,0.5,5.354E-4,0.4995,0.008109
381386,0.5,0.00934,0.4995,0.342891
381389,0.5,0.06735,0.4995,0.00101
410692,0.5,0.00346,0.4995,0.246564
410695,0.5,0.003082,0.4995,0.1974
418535,0.5,0.003086,0.4995,0.001046
418536,0.5,0.0087603,0.4995,9.18E-5
418547,0.5,6.2E-4,0.4995,0.247544
418548,0.5,9.451E-4,0.4995,7.46E-4
418549,0.5,4.9E-4,0.4995,0.133853
418551,0.5,0.00151,0.4995,0.145336
418552,0.5,0.0062283,0.4995,0.2293253
418559,0.5,0.004882,0.4995,0.002741
418560,0.5,4.32E-4,0.4995,0.121503
418561,0.5,0.0043099,0.4995,0.001921
418562,0.5,0.043774,0.4995,9.038E-4
418564,0.5,5.126E-4,0.4995,0.006492
418565,0.5,0.00993,0.4995,0.249107
418566,0.5,9.1E-4,0.4995,0.283571
418570,0.5,0.0,0.4995,0.09231
418572,0.5,1.0E-5,0.4995,0.369184
418574,0.5,0.0042753,0.4995,0.109011
418581,0.5,0.0017842,0.4995,0.002085
418583,0.5,6.0E-6,0.4995,0.319131
418584,0.5,0.0011338,0.4995,0.00292
418585,0.5,0.004337,0.4995,0.001175
418586,0.5,0.00236,0.4995,0.288076
418588,0.5,0.00651,0.4995,0.294385
418589,0.5,6.73E-5,0.4995,0.005992
418689,0.5,0.00877,0.4995,0.169171
418690,0.5,0.0,0.4995,0.00302
418691,0.5,0.00346,0.4995,0.261329
418695,0.5,0.001264,0.4995,0.238375
418697,0.5,5.966E-4,0.4995,0.1209958
418708,0.5,0.003202,0.4995,0.056788
421565,0.5,6.2E-4,0.4995,0.247544
421569,0.5,0.0018483,0.4995,8.218E-4
421571,0.5,0.00776,0.4995,0.152183
421574,0.5,0.00623,0.4995,3.4E-5
421578,0.5,0.005562,0.4995,0.122646
421587,0.5,0.00426,0.4995,0.081238
421592,0.5,0.00131,0.4995,0.082127
421593,0.5,0.00694,0.4995,0.186903
422053,0.5,0.0011781,0.4995,0.002044
422055,0.5,0.00436,0.4995,0.356544
422069,0.5,0.00436,0.4995,0.356544
422080,0.5,6.1E-4,0.4995,0.14788
422082,0.5,0.00863,0.4995,0.247282
422084,0.5,5.6E-4,0.4995,0.029137
422087,0.5,0.043792,0.4995,7.43E-4
422090,0.5,9.0E-5,0.4995,0.00116
422091,0.5,7.2E-5,0.4995,0.09606
450799,0.5,0.00653,0.4995,0.361304
485231,0.5,0.00934,0.4995,0.346761
485241,0.5,0.0015483,0.4995,0.0015238
486699,0.5,0.00311,0.4995,0.299583
486702,0.5,0.003138,0.4995,0.137451
486703,0.5,0.002142,0.4995,0.225669
486704,0.5,0.06735,0.4995,0.00101
486707,0.5,5.373E-4,0.4995,5.458E-4
486711,0.5,1.0E-5,0.4995,0.369184
486805,0.5,0.00612,0.4995,0.13341
486816,0.5,0.06735,0.4995,0.00101
486820,0.5,0.0011645,0.4995,0.003447
486821,0.5,0.0011806,0.4995,0.354503
486826,0.5,7.2E-4,0.4995,0.116463
486827,0.5,0.06735,0.4995,0.00101
