tid,jid,cpuReq,memReq,priority,couldCreateServer
1050,6382680551,0.06873,0.01193,0,true
1051,6382680551,0.06873,0.01193,0,true
1052,6382680551,0.06873,0.01193,0,true
1053,6382680551,0.06873,0.01193,0,true
1054,6382680551,0.06873,0.01193,0,true
1055,6382680551,0.06873,0.01193,0,true
1056,6382680551,0.06873,0.01193,0,true
1057,6382680551,0.06873,0.01193,0,true
1058,6382680551,0.06873,0.01193,0,true
1059,6382680551,0.06873,0.01193,0,true
1060,6382680551,0.06873,0.01193,0,true
1061,6382680551,0.06873,0.01193,0,true
1062,6382680551,0.06873,0.01193,0,true
1063,6382680551,0.06873,0.01193,0,true
1064,6382680551,0.06873,0.01193,0,true
1065,6382680551,0.06873,0.01193,0,true
1066,6382680551,0.06873,0.01193,0,true
1067,6382680551,0.06873,0.01193,0,true
1068,6382680551,0.06873,0.01193,0,true
1069,6382680551,0.06873,0.01193,0,true
1070,6382680551,0.06873,0.01193,0,true
1071,6382680551,0.06873,0.01193,0,true
1072,6382680551,0.06873,0.01193,0,true
1073,6382680551,0.06873,0.01193,0,true
1074,6382680551,0.06873,0.01193,0,true
1075,6382680551,0.06873,0.01193,0,true
1076,6382680551,0.06873,0.01193,0,true
1077,6382680551,0.06873,0.01193,0,true
1078,6382680551,0.06873,0.01193,0,true
1079,6382680551,0.06873,0.01193,0,true
1080,6382680551,0.06873,0.01193,0,true
1081,6382680551,0.06873,0.01193,0,true
1082,6382680551,0.06873,0.01193,0,true
1083,6382680551,0.06873,0.01193,0,true
1084,6382680551,0.06873,0.01193,0,true
1085,6382680551,0.06873,0.01193,0,true
1086,6382680551,0.06873,0.01193,0,true
1087,6382680551,0.06873,0.01193,0,true
1088,6382680551,0.06873,0.01193,0,true
1089,6382680551,0.06873,0.01193,0,true
1090,6382680551,0.06873,0.01193,0,true
1091,6382680551,0.06873,0.01193,0,true
1092,6382680551,0.06873,0.01193,0,true
1093,6382680551,0.06873,0.01193,0,true
1094,6382680551,0.06873,0.01193,0,true
1095,6382680551,0.06873,0.01193,0,true
1096,6382680551,0.06873,0.01193,0,true
1097,6382680551,0.06873,0.01193,0,true
